Fruit,City,Market_Type,Quality,Season,Supply_Level,Demand_Level,Transport_Cost,Price_per_kg
Orange,Mumbai,Retail,Premium,Spring,1.1456411154814852,0.9535572702328954,13.691919217174235,107.62
Guava,Bangalore,Retail,Premium,Monsoon,1.446961329637983,1.1733577298450604,19.052675461710326,96.85
Mango,Hyderabad,Wholesale,Average,Monsoon,0.9073531471265598,1.078317706248724,24.67680625710876,73.02
Pomegranate,Pune,Retail,Good,Monsoon,1.042779639807708,1.0779946840052108,5.912974910047675,178.56
Apple,Jaipur,Wholesale,Premium,Summer,1.2046156444860256,1.0579745130579663,14.48576840862521,121.24
Apple,Hyderabad,Wholesale,Good,Summer,0.5550820437512317,0.7864206033045531,11.777212986775032,142.7
Watermelon,Hyderabad,Retail,Premium,Summer,0.9268434526443463,1.354565334998598,15.631989292088617,78.38
Pineapple,Pune,Wholesale,Average,Summer,0.567280352035353,1.0604776151865072,23.58853388946228,78.21
Orange,Ahmedabad,Wholesale,Premium,Summer,0.9640590767941731,1.3590323073770358,24.101210229699777,109.47
Watermelon,Kolkata,Wholesale,Average,Monsoon,0.8864108305005828,0.7476197602782173,17.075909058987754,28.23
Apple,Chennai,Retail,Premium,Winter,1.3243754850832155,1.420257014459417,13.084794592884183,196.5
Orange,Jaipur,Mandi,Good,Winter,1.4696751351869104,1.4104312514880943,16.973848046381946,71.67
Guava,Jaipur,Mandi,Average,Spring,1.6114718754118678,1.123993218341135,21.580354650909822,50.27
Pomegranate,Delhi,Wholesale,Premium,Monsoon,1.1732796075120624,0.7675139044356338,12.98737496789382,134.5
Pomegranate,Jaipur,Retail,Premium,Monsoon,1.1058467962551857,0.7620917157851527,15.85068737064503,173.61
Papaya,Lucknow,Retail,Good,Spring,1.7863435064919257,1.433308188672966,13.619704410265925,51.4
Watermelon,Jaipur,Retail,Premium,Spring,0.7502903025481292,1.044423470769766,7.851882881638175,57.98
Pomegranate,Mumbai,Wholesale,Average,Spring,1.2758590725714978,1.0031282224470515,5.134207806081199,105.54
Apple,Mumbai,Retail,Premium,Spring,0.8268388313824852,1.4904287729244734,14.080032423922297,404.06
Mango,Mumbai,Wholesale,Good,Summer,1.9661781769855518,1.1255301652194107,7.715780941278743,42.2
Watermelon,Bangalore,Retail,Good,Winter,1.2317767957886097,0.804038226008911,21.709604727646553,43.3
Grapes,Lucknow,Wholesale,Average,Winter,1.9922869595889823,1.136304896974642,6.764034075797413,50.0
Apple,Hyderabad,Wholesale,Premium,Summer,1.312557218615006,1.309521450083896,21.67299923875171,150.16
Orange,Bangalore,Retail,Good,Spring,0.7657563879077982,1.1059570928957938,18.54774643037434,151.09
Mango,Bangalore,Wholesale,Average,Spring,0.7257822374951204,1.3534055440956225,9.14618006375116,132.11
Apple,Bangalore,Retail,Good,Summer,1.192168267830969,1.284654422969447,7.959682947316695,208.7
Papaya,Bangalore,Mandi,Average,Summer,1.0301911108201738,1.0667731396554063,5.759631265797069,43.07
Papaya,Pune,Wholesale,Premium,Spring,1.8156358715272833,1.4552336750603183,7.975919388102312,36.75
Mango,Hyderabad,Mandi,Average,Monsoon,1.2836662181081966,1.1501693592178714,13.824474273106532,70.89
Guava,Bangalore,Retail,Premium,Winter,1.1839689136399054,1.0547646691055232,17.042339707095593,111.62
Orange,Jaipur,Wholesale,Premium,Summer,1.8396353077931225,0.7499660748952571,22.669295259721213,51.4
Grapes,Pune,Retail,Good,Summer,1.8080725076705115,1.12178094467184,17.650882199316555,92.7
Guava,Ahmedabad,Mandi,Good,Summer,1.9858190491552001,0.8605208139230089,24.89297283119996,49.59
Pomegranate,Pune,Retail,Average,Winter,1.7512168955010137,1.2923809055628153,7.857005746016772,127.19
Guava,Mumbai,Mandi,Good,Winter,1.2314417145008163,0.762119467737284,13.150860620648617,49.94
Papaya,Bangalore,Mandi,Good,Spring,1.5466344141101442,0.7048709985918712,7.018823999550429,27.39
Apple,Pune,Retail,Good,Spring,0.5753390171959607,0.7583214682943228,13.057465652652741,217.06
Banana,Pune,Mandi,Average,Monsoon,0.8992520187733062,0.7176215369790535,16.66514984912231,40.94
Grapes,Kolkata,Mandi,Premium,Winter,0.6843810176980814,1.410927264212319,15.061679015596727,299.41
Watermelon,Lucknow,Retail,Good,Monsoon,0.851980162663774,0.9425552475688368,10.79940237887218,42.13
Pineapple,Ahmedabad,Retail,Average,Winter,0.7007425444995397,1.2036461575133892,6.086640696458076,77.59
Apple,Jaipur,Mandi,Premium,Monsoon,1.5725580782760258,1.1747886103807477,22.914534518523457,138.32
Papaya,Kolkata,Wholesale,Premium,Spring,1.0403508782006419,0.9163146291076204,21.854238043211097,57.21
Mango,Chennai,Retail,Average,Winter,1.864914715781588,1.0018544431705543,24.281568329802163,66.59
Watermelon,Mumbai,Mandi,Premium,Spring,0.7086737733366313,0.9033851069989565,22.510224531052323,73.04
Grapes,Mumbai,Mandi,Premium,Spring,0.9470783129591647,0.7842919378006852,20.636477266898712,151.99
Grapes,Hyderabad,Mandi,Premium,Winter,0.8133240860077455,0.9949657366918361,12.396265119743532,171.06
Pineapple,Jaipur,Wholesale,Good,Summer,1.775522001679843,0.8695952437589264,18.14706964340257,40.03
Apple,Chennai,Wholesale,Average,Summer,1.0921015307672421,1.444645837853192,7.514485379844524,99.07
Orange,Hyderabad,Wholesale,Good,Monsoon,0.6280120047264872,0.7344055614935515,18.337333211018432,77.42
Grapes,Kolkata,Retail,Good,Summer,1.006018320153639,0.7154621047340808,7.487367980010204,94.89
Watermelon,Bangalore,Wholesale,Average,Winter,1.859098828529548,0.9133401573295821,19.49712998630034,30.87
Pineapple,Mumbai,Retail,Average,Monsoon,1.655237317635644,1.345724429891906,7.404144582411525,43.83
Papaya,Pune,Wholesale,Premium,Summer,0.8348950782577944,1.2134879670842844,16.412992477618698,76.37
Pineapple,Chennai,Mandi,Average,Summer,1.7446446804314673,1.1849172519467839,10.82288495570358,37.86
Papaya,Chennai,Mandi,Premium,Summer,1.4049377085724144,1.07872070519593,6.194329779417787,46.22
Pomegranate,Jaipur,Mandi,Premium,Spring,1.3167234992003944,1.4702146802025648,6.5121008123350155,263.37
Guava,Mumbai,Mandi,Good,Spring,1.84411266769186,1.3777555512268653,11.302940782651065,60.46
Apple,Mumbai,Mandi,Good,Spring,1.3082195135594286,0.7485031408531745,18.799994746178868,105.38
Watermelon,Mumbai,Retail,Premium,Spring,1.1715101381156274,0.8074198807218204,24.15868242113541,54.69
Watermelon,Kolkata,Retail,Premium,Monsoon,1.7104482363259903,1.067731896322129,15.931542840645898,39.48
Orange,Hyderabad,Wholesale,Premium,Winter,0.705498594580507,1.4959850954600744,15.544653215078252,158.94
Guava,Chennai,Mandi,Average,Monsoon,0.8286762192049076,1.067170783501839,23.387748091453453,71.18
Pineapple,Pune,Retail,Good,Monsoon,0.7851614746755915,1.3340760930307067,23.15797587559239,125.02
Pineapple,Ahmedabad,Wholesale,Good,Spring,0.9649999057576839,0.8856318631208847,14.164693007856677,49.07
Apple,Chennai,Retail,Good,Summer,0.5181546751641611,0.7072307752634337,12.140586879400244,198.64
Pomegranate,Delhi,Mandi,Average,Monsoon,0.5437546454678968,1.0847121172824072,18.24868023402136,307.46
Watermelon,Chennai,Wholesale,Good,Spring,1.932270489557702,1.0957401516730267,15.254404956252563,31.32
Mango,Kolkata,Retail,Average,Winter,1.3656838790574812,0.9856969274404022,20.750981717175584,79.34
Mango,Chennai,Wholesale,Average,Monsoon,0.8605983693402603,0.8532743565878605,23.364781733508742,75.8
Guava,Jaipur,Wholesale,Good,Summer,1.8001555317590003,0.9259829951816213,24.009183411505916,39.81
Grapes,Ahmedabad,Mandi,Premium,Winter,1.7594894835631854,0.8150514802518509,13.602057530596001,81.67
Pineapple,Lucknow,Mandi,Good,Spring,0.8829636147558975,0.9365557392332833,16.87604961619231,60.18
Guava,Chennai,Retail,Average,Winter,1.1141181077255276,1.3487028648063348,21.71651855821032,84.35
Pomegranate,Ahmedabad,Retail,Average,Monsoon,1.3086418291040132,0.925977941096003,13.504563708753878,112.35
Grapes,Kolkata,Retail,Premium,Summer,0.5919964334649239,0.9897410038389827,19.462565477651083,280.92
Grapes,Chennai,Mandi,Average,Monsoon,1.950268249698928,0.879434786628036,18.26094383606845,51.87
Guava,Kolkata,Wholesale,Average,Monsoon,0.9879427010345467,1.2700970664788103,21.33558933011272,59.2
Papaya,Chennai,Mandi,Good,Summer,0.7244021742904287,1.0045517449286927,13.289394310786866,59.51
Watermelon,Lucknow,Mandi,Good,Winter,0.903270113679265,1.202747237935199,14.637349585492332,48.8
Guava,Kolkata,Wholesale,Good,Summer,1.2633358333865838,0.9954246161724328,23.65849725139344,54.74
Pomegranate,Delhi,Mandi,Average,Winter,0.683045741482773,0.8001002057133975,22.009432295216754,198.88
Guava,Jaipur,Wholesale,Good,Monsoon,0.7359894200027424,0.7950995129416576,20.29438282952558,64.69
Pineapple,Mumbai,Wholesale,Average,Monsoon,1.679308478391587,1.2875551456604732,12.687100770482697,37.22
Mango,Ahmedabad,Mandi,Premium,Winter,1.3014358278405136,1.1325876537064834,13.591918871521294,110.56
Grapes,Hyderabad,Wholesale,Good,Winter,0.8400910734949449,1.4034728161412224,21.175799691270768,174.3
Banana,Ahmedabad,Retail,Average,Summer,0.8757018481887484,1.1998992796855992,16.434919662874975,76.65
Pineapple,Bangalore,Mandi,Good,Spring,0.5777536986795935,1.1390869320618848,10.752654580873564,117.84
Apple,Hyderabad,Wholesale,Premium,Summer,1.4082571499238148,0.8977052437291135,12.117095185184228,86.86
Banana,Jaipur,Mandi,Good,Summer,0.808102112717044,1.0051528331306492,24.64099074031925,72.24
Pineapple,Pune,Mandi,Good,Summer,0.9167791641345684,0.9210552867726829,13.64037855189012,57.81
Guava,Ahmedabad,Retail,Good,Summer,0.6546820436121137,1.1382277555066556,24.57915014082208,134.03
Mango,Jaipur,Wholesale,Average,Summer,0.8964143947379589,0.8642663509654398,14.6607939511778,55.59
Banana,Ahmedabad,Retail,Good,Monsoon,1.393039491887906,0.8376884822582221,23.510444157037618,49.97
Mango,Bangalore,Mandi,Average,Monsoon,0.5226660263217126,1.4720122955635775,10.01786091382205,211.91
Watermelon,Jaipur,Wholesale,Good,Summer,0.8742865502573729,0.7016148141985871,8.481633506228585,24.4
Grapes,Hyderabad,Mandi,Premium,Winter,1.4378071542956634,0.9988438408381455,6.009778888248158,94.19
Apple,Mumbai,Wholesale,Average,Summer,1.9094772669402622,0.8763869547786433,19.514518207282066,73.56
Papaya,Hyderabad,Wholesale,Good,Monsoon,0.9905669662277267,1.412045620372202,6.686026292227007,50.21
Guava,Chennai,Wholesale,Average,Summer,1.9943934297873152,0.8833375609713296,15.937519317520891,34.33
Pomegranate,Pune,Wholesale,Premium,Winter,1.8672819399879748,0.7236032441161647,12.119420649767887,77.49
Grapes,Delhi,Mandi,Premium,Monsoon,1.4100975870761547,1.2382973348784638,6.622983570724783,153.49
Pomegranate,Bangalore,Retail,Good,Summer,1.9814893885118776,0.9331965927389783,20.414850618111032,121.84
Apple,Jaipur,Wholesale,Good,Winter,0.9032802715732903,0.994759135933263,22.906921783063385,126.91
Grapes,Delhi,Wholesale,Good,Winter,1.7504647012159376,1.0995454158934683,15.700510091978657,82.15
Grapes,Delhi,Retail,Average,Monsoon,1.3982681001191586,0.8608789819541339,16.804653183017855,86.16
Pomegranate,Chennai,Mandi,Premium,Winter,0.5172387099471729,1.0270218089833056,23.480537408514657,402.86
Grapes,Kolkata,Wholesale,Good,Spring,1.822535917765262,1.3513005484729295,18.702686197489683,77.65
Mango,Ahmedabad,Retail,Average,Summer,1.030683738104654,1.362844478324865,20.785856966393712,98.35
Pineapple,Pune,Wholesale,Good,Monsoon,0.9072481312728018,0.88542687223148,11.372179255272144,44.19
Guava,Hyderabad,Wholesale,Good,Winter,1.7881464190242082,1.2986846829325918,13.784212024994346,48.52
Papaya,Jaipur,Wholesale,Average,Summer,1.5828938412735192,1.0078428937768826,14.787528979413405,32.62
Grapes,Delhi,Wholesale,Good,Spring,0.7420442015830755,0.7668434700085518,5.38257932874574,101.62
Watermelon,Bangalore,Retail,Good,Monsoon,1.3732157113666976,0.7947320313407454,9.237886608802182,29.2
Papaya,Bangalore,Retail,Average,Monsoon,1.4244507288885861,1.1455027545376768,13.315502070466438,47.5
Apple,Bangalore,Mandi,Good,Spring,0.7575408615581743,1.1000902016613017,13.239161900682038,233.43
Apple,Kolkata,Wholesale,Premium,Winter,1.5381104705365534,0.865001691068922,12.83718746376052,83.4
Apple,Bangalore,Mandi,Good,Summer,1.6647339539765271,1.1890692817733175,22.146178047216818,127.04
Grapes,Lucknow,Wholesale,Good,Spring,1.628957441107754,1.0720441986405156,22.48341364314052,89.18
Guava,Bangalore,Mandi,Good,Summer,1.2658426931140072,1.3564790061412693,13.091373128080349,76.62
Guava,Ahmedabad,Retail,Average,Spring,0.6004604180379073,1.401880362506271,12.788098779577506,118.17
Guava,Ahmedabad,Mandi,Premium,Summer,1.0632033926997506,1.3430516361547573,13.669444655112688,84.9
Papaya,Ahmedabad,Mandi,Average,Monsoon,1.0542229010470705,0.7362554231687156,11.998898790592795,29.41
Banana,Mumbai,Wholesale,Average,Spring,0.6555178711014147,0.7389261309293707,16.62030186750219,52.75
Pineapple,Lucknow,Wholesale,Average,Summer,1.5698538021250052,1.0092961381070673,18.24967893883216,29.05
Papaya,Lucknow,Wholesale,Average,Winter,1.4811991055418106,1.4113023391520079,16.57613509023881,35.86
Watermelon,Hyderabad,Mandi,Premium,Spring,1.7922705608403404,1.3949117118587404,19.48688812659079,45.92
Apple,Lucknow,Retail,Good,Spring,1.1761644258295458,1.466798268534192,13.621737252465788,204.23
Orange,Hyderabad,Mandi,Good,Summer,0.9042677934384089,0.8527412680573148,18.892819177874557,83.17
Mango,Pune,Retail,Good,Winter,1.7324718994426567,1.0692183420708854,24.666113136369347,91.19
Mango,Mumbai,Wholesale,Premium,Winter,1.1228614585010606,1.4107712879383365,21.486537837585384,145.19
Pomegranate,Delhi,Retail,Premium,Spring,1.2713015600140087,1.28898310602284,13.72839197459186,274.72
Pomegranate,Mumbai,Retail,Premium,Spring,1.7399780861909606,1.4224749823012306,23.671421669152963,277.44
Watermelon,Bangalore,Wholesale,Average,Winter,0.9560454086719994,0.9544835575227777,24.223188314203302,43.36
Grapes,Bangalore,Retail,Good,Winter,1.4356146272960135,1.309842099600768,5.778760333753312,143.85
Watermelon,Bangalore,Mandi,Premium,Summer,1.0858904113726733,0.7554626643102118,17.76644479583653,45.78
Guava,Chennai,Mandi,Average,Spring,1.0572289154891514,1.1948216469745485,17.66145306999026,65.99
Grapes,Bangalore,Wholesale,Good,Spring,1.191750351880865,1.451945433575858,15.080075271926521,147.05
Pomegranate,Pune,Mandi,Premium,Spring,1.5363259648262342,1.2577086447134473,17.97277913537631,174.07
Watermelon,Hyderabad,Mandi,Premium,Spring,1.1207411979811939,0.8633332473345944,5.846845575447677,30.32
Banana,Chennai,Retail,Premium,Winter,1.1803684998842512,1.0638979542422946,18.71401085867288,77.97
Papaya,Bangalore,Retail,Good,Summer,1.3589108493230335,0.921610019460783,23.42615024425951,59.45
Pomegranate,Hyderabad,Wholesale,Good,Monsoon,1.4244717383493446,0.8970288150484252,18.813595422960134,116.39
Pineapple,Ahmedabad,Mandi,Premium,Winter,1.7039604685293945,1.4977903199228821,5.600520106587856,55.59
Pineapple,Jaipur,Mandi,Average,Summer,1.0029185751174436,0.7536132302009679,24.50686266958141,51.65
Apple,Mumbai,Retail,Good,Summer,1.07839638877,0.7568279112352017,9.215862031000572,119.01
Papaya,Ahmedabad,Retail,Average,Summer,1.9779557484309283,0.8328174589142886,7.288630372247171,17.8
Pomegranate,Pune,Mandi,Good,Spring,0.8487589883117468,0.8037431825793883,10.12926122033532,160.17
Mango,Kolkata,Retail,Good,Spring,1.0139677197837824,1.3917271374865121,8.098506222868853,123.73
Pineapple,Hyderabad,Retail,Average,Winter,1.4258282088168512,0.8247846909591465,14.569922325119238,38.48
Pomegranate,Bangalore,Retail,Average,Summer,1.9763517488516509,1.016566370859034,19.303729095604822,117.23
Grapes,Ahmedabad,Retail,Premium,Monsoon,1.3614313626353165,1.2337698697553448,20.540985713035123,165.38
Pineapple,Pune,Wholesale,Premium,Spring,1.0572008939365651,0.8561332137749202,14.787850748131774,58.06
Guava,Hyderabad,Mandi,Average,Summer,1.1102072014275852,0.9625864845426715,14.07979822399398,49.49
Apple,Mumbai,Wholesale,Good,Winter,1.2693455832782141,1.395684865979822,13.055516664657997,129.81
Pineapple,Ahmedabad,Wholesale,Premium,Spring,0.6974803831898876,1.383762760074558,8.306045722759226,96.97
Papaya,Delhi,Retail,Premium,Monsoon,1.356890704905646,0.8144008981325811,12.490964867591625,58.33
Orange,Lucknow,Mandi,Average,Spring,1.7676812772440522,1.3367411097148019,8.502462802607065,40.8
Grapes,Lucknow,Mandi,Average,Monsoon,1.4352167457789446,1.1802251684224296,6.070289258260866,79.94
Mango,Mumbai,Retail,Premium,Summer,0.6406647893855247,1.0889043881719394,23.414793006852708,223.11
Pineapple,Kolkata,Wholesale,Premium,Summer,1.2308980311500761,1.0439881712968477,16.93821381093312,51.69
Pineapple,Delhi,Wholesale,Good,Monsoon,1.5115994777209723,1.3103146684434912,5.909050008715919,39.52
Guava,Chennai,Retail,Average,Summer,0.5523673289843357,1.1409279695330976,13.76357226496689,106.34
Papaya,Mumbai,Mandi,Average,Monsoon,1.0040105884851631,1.0725460334098236,20.467620955644996,54.86
Pomegranate,Lucknow,Retail,Average,Winter,1.4772735249933386,0.8686251594837505,16.12912411650913,106.81
Grapes,Kolkata,Mandi,Good,Monsoon,0.5287332283268793,1.3614868487782026,15.494712753228644,245.62
Pomegranate,Mumbai,Wholesale,Average,Monsoon,1.8998076316389594,0.9123971259432578,17.229272224513217,81.86
Orange,Ahmedabad,Retail,Good,Monsoon,1.8272826765440064,1.291253580751498,10.54929359449908,69.48
Orange,Lucknow,Mandi,Good,Spring,1.7743013232318519,0.7711917718850773,24.833921467449038,55.83
Apple,Ahmedabad,Retail,Good,Spring,0.8599840458049363,1.2681061124516297,10.458999894629757,203.41
Banana,Bangalore,Retail,Good,Monsoon,1.626765705431064,1.3030944661679305,16.557822253881767,58.21
Orange,Ahmedabad,Wholesale,Average,Monsoon,1.6763092615479003,1.0699129415300326,22.299252102304038,52.33
Pineapple,Delhi,Mandi,Average,Spring,0.9074497719115544,0.8524878664595598,8.692649146947385,47.92
Watermelon,Kolkata,Wholesale,Premium,Spring,1.6023887710923412,1.1251639313514443,10.75890685351985,24.57
Mango,Jaipur,Wholesale,Premium,Monsoon,1.8536195499291552,0.9751661492461484,19.660002144452463,63.43
Mango,Delhi,Wholesale,Average,Monsoon,1.5495348635880626,1.0286856734723973,16.211596180020972,62.07
Watermelon,Kolkata,Mandi,Premium,Spring,1.3776176633093047,0.8810202006532798,22.913959263987447,40.86
Banana,Mumbai,Mandi,Good,Winter,0.6548975133125726,0.8380191015570896,16.359485946321612,79.18
Papaya,Lucknow,Retail,Premium,Winter,1.146850804687337,0.9780150362510036,6.006990539387065,56.57
Mango,Jaipur,Wholesale,Average,Monsoon,1.4209554594878488,0.9022864946000889,16.55263508688845,53.78
Apple,Hyderabad,Retail,Average,Summer,0.7374558501584215,0.7414287109862534,16.14621150628617,135.01
Apple,Hyderabad,Wholesale,Good,Summer,0.831858044669096,1.0047930189347198,21.168114777873818,141.74
Apple,Kolkata,Mandi,Good,Summer,1.5257996777530147,1.125257722149385,5.6531812156899175,111.06
Grapes,Lucknow,Retail,Good,Winter,1.9567263610524286,1.14975104885162,19.295065528878915,91.07
Pineapple,Bangalore,Mandi,Average,Winter,0.6152045724716323,0.9837329639880663,16.01326758881703,85.21
Watermelon,Ahmedabad,Wholesale,Premium,Summer,1.943392169913735,1.055292197197066,20.000568242843823,38.98
Grapes,Chennai,Mandi,Good,Spring,0.7523054836497773,1.4034641725427792,16.140810265500704,213.37
Papaya,Ahmedabad,Mandi,Average,Winter,0.8306690063681283,1.4089454177034761,23.686082283349805,76.07
